Log file open, 02/04/23 09:48:42
[2023.02.04-09.55.24:866][395]LogPlayLevel: Creating play world package: /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-09.55.25:052][395]LogPlayLevel: PIE: StaticDuplicateObject took: (0.185448s)
[2023.02.04-09.55.25:052][395]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VehicleTemplate/Maps/VehicleExampleMap.VehicleExampleMap to /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap (0.185489s)
[2023.02.04-09.55.25:052][395]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-09.55.25:052][395]LogAIModule: Creating AISystem for world VehicleExampleMap
[2023.02.04-09.55.25:053][395]LogWorldPartition: ULevel::OnLevelLoaded(VehicleExampleMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-09.55.25:053][395]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-09.55.25:053][395]LogWorldPartition: UWorldPartition::Initialize(Asset=VehicleExampleMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-09.55.25:067][395]LogContentBundle: [Container: VehicleExampleMap] Creating new contrainer.
[2023.02.04-09.55.25:067][395]LogWorldPartition: Display: WorldPartition initialize took 14 ms (total: 1.09 sec)
[2023.02.04-09.55.25:067][395]LogPlayLevel: PIE: World Init took: (0.015331s)
[2023.02.04-09.55.25:113][395]LogUObjectHash: Compacting FUObjectHashTables data took   1.70ms
[2023.02.04-09.55.25:114][395]LogAudio: Display: Creating Audio Device:                 Id: 52, Scope: Unique, Realtime: True
[2023.02.04-09.55.25:114][395]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-09.55.25:114][395]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-09.55.25:114][395]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-09.55.25:114][395]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-09.55.25:114][395]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-09.55.25:114][395]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-09.55.25:114][395]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-09.55.25:114][395]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-09.55.25:115][395]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-09.55.25:115][395]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-09.55.25:115][395]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-09.55.25:117][395]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-09.55.25:161][395]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.02.04-09.55.25:161][395]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-09.55.25:161][395]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-09.55.25:162][395]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-09.55.25:163][395]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=52
[2023.02.04-09.55.25:163][395]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=52
[2023.02.04-09.55.25:165][395]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=52
[2023.02.04-09.55.25:165][395]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=52
[2023.02.04-09.55.25:165][395]LogInit: FAudioDevice initialized.
[2023.02.04-09.55.25:165][395]LogAudio: Display: Audio Device (ID: 52) registered with world 'VehicleExampleMap'.
[2023.02.04-09.55.25:168][395]LogLoad: Game class is 'VehicleAdvGameMode_C'
[2023.02.04-09.55.25:173][395]LogWorld: Bringing World /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap up for play (max tick rate 0) at 2023.02.04-10.55.25
[2023.02.04-09.55.25:173][395]LogWorld: Bringing up level for play took: 0.005130
[2023.02.04-09.55.25:175][395]LogOnline: OSS: Created online subsystem instance for: :Context_59
[2023.02.04-09.55.25:176][395]LogSpawn: Warning: SpawnActor failed because no class was specified
[2023.02.04-09.55.25:177][395]LogWorldPartition: New Streaming Source: VehiclePlayerController_C_0 -> Position: X=-3490.000 Y=-9330.000 Z=55.935
[2023.02.04-09.55.25:178][395]Cmd: r.motionblur.amount 0
[2023.02.04-09.55.25:178][395]r.MotionBlur.Amount = "0"
[2023.02.04-09.55.25:178][395]PIE: Server logged in
[2023.02.04-09.55.25:179][395]PIE: Play in editor total start time 0,355 seconds.
[2023.02.04-09.55.36:727][700]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-09.55.36:727][700]LogWorld: BeginTearingDown for /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-09.55.36:727][700]LogWorld: UWorld::CleanupWorld for VehicleExampleMap, bSessionEnded=true, bCleanupResources=true
[2023.02.04-09.55.36:728][700]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-09.55.36:728][700]LogContentBundle: [Container: VehicleExampleMap] Deleting container.
[2023.02.04-09.55.36:731][700]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.04-09.55.36:738][700]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-09.55.36:783][700]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.04-09.55.36:783][700]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=52
[2023.02.04-09.55.36:785][700]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=52
[2023.02.04-09.55.36:791][700]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-09.55.36:795][700]LogUObjectHash: Compacting FUObjectHashTables data took   1.26ms
[2023.02.04-09.55.36:838][701]LogPlayLevel: Display: Destroying online subsystem :Context_59
[2023.02.04-09.55.41:503][182]BlueprintLog: New page: Compile SportsCar_WheelsRear
[2023.02.04-09.55.41:563][182]LogUObjectHash: Compacting FUObjectHashTables data took   1.36ms
[2023.02.04-09.55.42:127][244]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.04-09.55.42:180][244]LogSavePackage: Moving output files for package: /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_WheelsRear
[2023.02.04-09.55.42:180][244]LogSavePackage: Moving '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Saved/SportsCar_WheelsRear33D4D749488E47A908BB4FAFD4D3C01B.tmp' to '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Content/VehicleTemplate/Blueprints/SportsCar/SportsCar_WheelsRear.uasset'
[2023.02.04-09.55.42:186][244]LogFileHelpers: InternalPromptForCheckoutAndSave took 58 ms (total: 5.48 sec)
[2023.02.04-09.55.42:192][244]AssetCheck: New page: Asset Save: SportsCar_WheelsRear
[2023.02.04-09.55.42:192][244]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_WheelsRear.SportsCar_WheelsRear
[2023.02.04-09.55.45:388][606]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.04-09.55.45:392][606]LogContentBundle: [Container: VehicleExampleMap] Generating Streaming for 0 Content Bundles.
[2023.02.04-09.55.45:393][606]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.04-09.55.45:393][606]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-09.55.45:393][606]LogWorldPartition: Display: GetPartitionedActors took 5 us (total: 1 ms)
[2023.02.04-09.55.45:394][606]LogWorldPartition: Display: GenerateStreaming took 183 us (total: 13 ms)
[2023.02.04-09.55.45:394][606]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-09.55.45:394][606]PIE: New page: PIE session: VehicleExampleMap (4 févr. 2023 à 11:55:45)
[2023.02.04-09.55.45:425][606]LogPlayLevel: Creating play world package: /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-09.55.45:619][606]LogPlayLevel: PIE: StaticDuplicateObject took: (0.193837s)
[2023.02.04-09.55.45:619][606]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VehicleTemplate/Maps/VehicleExampleMap.VehicleExampleMap to /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap (0.193895s)
[2023.02.04-09.55.45:619][606]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-09.55.45:620][606]LogAIModule: Creating AISystem for world VehicleExampleMap
[2023.02.04-09.55.45:620][606]LogWorldPartition: ULevel::OnLevelLoaded(VehicleExampleMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-09.55.45:620][606]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-09.55.45:620][606]LogWorldPartition: UWorldPartition::Initialize(Asset=VehicleExampleMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-09.55.45:634][606]LogContentBundle: [Container: VehicleExampleMap] Creating new contrainer.
[2023.02.04-09.55.45:634][606]LogWorldPartition: Display: WorldPartition initialize took 14 ms (total: 1.11 sec)
[2023.02.04-09.55.45:634][606]LogPlayLevel: PIE: World Init took: (0.015130s)
[2023.02.04-09.55.45:680][606]LogUObjectHash: Compacting FUObjectHashTables data took   1.41ms
[2023.02.04-09.55.45:682][606]LogAudio: Display: Creating Audio Device:                 Id: 53, Scope: Unique, Realtime: True
[2023.02.04-09.55.45:682][606]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-09.55.45:682][606]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-09.55.45:682][606]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-09.55.45:682][606]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-09.55.45:682][606]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-09.55.45:682][606]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-09.55.45:682][606]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-09.55.45:682][606]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-09.55.45:682][606]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-09.55.45:682][606]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-09.55.45:682][606]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-09.55.45:684][606]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-09.55.45:728][606]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.02.04-09.55.45:728][606]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-09.55.45:728][606]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-09.55.45:728][606]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-09.55.45:729][606]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=53
[2023.02.04-09.55.45:729][606]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=53
[2023.02.04-09.55.45:731][606]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=53
[2023.02.04-09.55.45:731][606]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=53
[2023.02.04-09.55.45:731][606]LogInit: FAudioDevice initialized.
[2023.02.04-09.55.45:731][606]LogAudio: Display: Audio Device (ID: 53) registered with world 'VehicleExampleMap'.
[2023.02.04-09.55.45:734][606]LogLoad: Game class is 'VehicleAdvGameMode_C'
[2023.02.04-09.55.45:738][606]LogWorld: Bringing World /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap up for play (max tick rate 0) at 2023.02.04-10.55.45
[2023.02.04-09.55.45:739][606]LogWorld: Bringing up level for play took: 0.004426
[2023.02.04-09.55.45:740][606]LogOnline: OSS: Created online subsystem instance for: :Context_60
[2023.02.04-09.55.45:741][606]LogSpawn: Warning: SpawnActor failed because no class was specified
[2023.02.04-09.55.45:742][606]LogWorldPartition: New Streaming Source: VehiclePlayerController_C_0 -> Position: X=-3490.000 Y=-9330.000 Z=55.935
[2023.02.04-09.55.45:742][606]Cmd: r.motionblur.amount 0
[2023.02.04-09.55.45:742][606]r.MotionBlur.Amount = "0"
[2023.02.04-09.55.45:743][606]PIE: Server logged in
[2023.02.04-09.55.45:744][606]PIE: Play in editor total start time 0,351 seconds.
[2023.02.04-09.55.51:196][227]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-09.55.51:196][227]LogWorld: BeginTearingDown for /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-09.55.51:197][227]LogWorld: UWorld::CleanupWorld for VehicleExampleMap, bSessionEnded=true, bCleanupResources=true
[2023.02.04-09.55.51:197][227]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-09.55.51:197][227]LogContentBundle: [Container: VehicleExampleMap] Deleting container.
[2023.02.04-09.55.51:201][227]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.04-09.55.51:208][227]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-09.55.51:253][227]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.04-09.55.51:253][227]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=53
[2023.02.04-09.55.51:254][227]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=53
[2023.02.04-09.55.51:259][227]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-09.55.51:263][227]LogUObjectHash: Compacting FUObjectHashTables data took   1.28ms
[2023.02.04-09.55.51:306][228]LogPlayLevel: Display: Destroying online subsystem :Context_60
[2023.02.04-09.55.56:837][852]BlueprintLog: New page: Compile SportsCar_WheelsRear
[2023.02.04-09.55.56:891][852]LogUObjectHash: Compacting FUObjectHashTables data took   1.39ms
[2023.02.04-09.55.57:192][883]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.04-09.55.57:257][883]LogSavePackage: Moving output files for package: /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_WheelsRear
[2023.02.04-09.55.57:257][883]LogSavePackage: Moving '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Saved/SportsCar_WheelsRear1C9BA865445D197A86CA9BA6BAA6E21B.tmp' to '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Content/VehicleTemplate/Blueprints/SportsCar/SportsCar_WheelsRear.uasset'
[2023.02.04-09.55.57:263][883]LogFileHelpers: InternalPromptForCheckoutAndSave took 70 ms (total: 5.55 sec)
[2023.02.04-09.55.57:270][883]AssetCheck: New page: Asset Save: SportsCar_WheelsRear
[2023.02.04-09.55.57:270][883]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_WheelsRear.SportsCar_WheelsRear
[2023.02.04-09.56.00:746][300]BlueprintLog: New page: Compile SportsCar_WheelsFront
[2023.02.04-09.56.00:801][300]LogUObjectHash: Compacting FUObjectHashTables data took   1.22ms
[2023.02.04-09.56.01:185][339]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.04-09.56.01:242][339]LogSavePackage: Moving output files for package: /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_WheelsFront
[2023.02.04-09.56.01:243][339]LogSavePackage: Moving '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Saved/SportsCar_WheelsFront16D4CC0542E58FB79A397281B9851121.tmp' to '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Content/VehicleTemplate/Blueprints/SportsCar/SportsCar_WheelsFront.uasset'
[2023.02.04-09.56.01:248][339]LogFileHelpers: InternalPromptForCheckoutAndSave took 63 ms (total: 5.61 sec)
[2023.02.04-09.56.01:255][339]AssetCheck: New page: Asset Save: SportsCar_WheelsFront
[2023.02.04-09.56.01:255][339]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_WheelsFront.SportsCar_WheelsFront
[2023.02.04-09.56.02:351][441]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.04-09.56.02:355][441]LogContentBundle: [Container: VehicleExampleMap] Generating Streaming for 0 Content Bundles.
[2023.02.04-09.56.02:356][441]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.04-09.56.02:356][441]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-09.56.02:357][441]LogWorldPartition: Display: GetPartitionedActors took 5 us (total: 1 ms)
[2023.02.04-09.56.02:357][441]LogWorldPartition: Display: GenerateStreaming took 192 us (total: 13 ms)
[2023.02.04-09.56.02:357][441]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-09.56.02:357][441]PIE: New page: PIE session: VehicleExampleMap (4 févr. 2023 à 11:56:02)
[2023.02.04-09.56.02:386][441]LogPlayLevel: Creating play world package: /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-09.56.02:576][441]LogPlayLevel: PIE: StaticDuplicateObject took: (0.190553s)
[2023.02.04-09.56.02:576][441]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VehicleTemplate/Maps/VehicleExampleMap.VehicleExampleMap to /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap (0.190593s)
[2023.02.04-09.56.02:576][441]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-09.56.02:577][441]LogAIModule: Creating AISystem for world VehicleExampleMap
[2023.02.04-09.56.02:577][441]LogWorldPartition: ULevel::OnLevelLoaded(VehicleExampleMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-09.56.02:577][441]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-09.56.02:577][441]LogWorldPartition: UWorldPartition::Initialize(Asset=VehicleExampleMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
